kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
Lilis Rosa Tri Pratiwi,ANIS ASNAITA,,Kurikulum 2013,-,KB Pancasila,227BFCD77027BB15C19C,69985858,Swasta,KB,Yayasan,421.1/343/438.5.1/2019,2019-01-29,188.4/2766/438.5.1/2022,2022-07-19,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69985858 KB PANCASILA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Desa Ponokawan RT 08 RW 03,PONOKAWAN,Ponokawan,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,0,0,8,3
"Abdul Jadid Mahfudi, S.pd","FAZA FITRIAWATI, SE",A,Kurikulum 2013,Pagi,SD NEGERI KESAMBI,FF97EF670EBCECBDF71D,20501544,Negeri,SD,Pemerintah Daerah,01-01-1910,1910-01-01,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIKESAMBI...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Jl. Cendrawasih,Kesambi,Kesambi,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,10,3
M. SUGENG,ANANDA FITRIANI PUTRI,C,Kurikulum 2013,Pagi,SD ISLAM NURUL HIKAM,FF0E70C42F6A6E494D58,69970483,Swasta,SD,Yayasan,188/3740/404.5.1/2017,2017-10-16,188/3740/404.5.1/2017,2017-10-16,Tidak ada,BANK JATIM,SIDOARJO,SD ISLAM NURUL HIKAM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,100 Mb,Banjarbendo RT. 06 RW. 03,Banjarbendo,Banjarbendo,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61225,-7,112,6,3
Etik Kurniawati,SITI NUR AROFAH,C,Kurikulum 2013,-,KB DARUL FALAH,6D78C272EB6C3F575841,69918270,Swasta,KB,Yayasan,421.1/0061/416.101.PLS-SB,2014-07-22,421.1/572/416-115.3/2022,2022-10-06,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918270 KB DARUL FALAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,1 Gb,Dusun Wonorejo,Wonorejo,Sumberwono,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,4,2
Buasim,Tatang Wahyudi Al Adim,A,Kurikulum 2013,Pagi,SD NEGERI LAJUK,67957EFC2FC543DD6D51,20501632,Negeri,SD,Pemerintah Daerah,0,1910-01-01,-,1910-01-01,Tidak ada,Giro Bank Jatim,Porong,SD Negeri Lajuk,Bersedia Menerima,Pagi,9001:2008,PLN,4400,20 Mb,Jln. Joyo Leksono Rt. 03 Rw. 02 Lajuk,LAJUK TIMUR,Lajuk,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,3,2
"Dwi Indyastuti, S.Pd",Khoirun Nisa Nuraini Ridho,B,Kurikulum 2013,-,KB PELANGI,298529E676FE2F77E95F,69939051,Swasta,KB,Yayasan,421.9/4571/404.3.1/2013,2013-11-25,421.9/3969/404.3.1/2014,2014-11-24,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69939051 KB PELANGI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,300 Mb,Graha Permata Sidorejo Indah Blok X/17,sidorejo,Sidorejo,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,54,10
HARTATIK,EVA NUR AINI,,Kurikulum 2013,Pagi,KB DARUL HIKMAH,A4E914A070A6A4CCBA91,69796941,Swasta,KB,Yayasan,421/1620/416-114.06/2008,2008-08-05,421/1620/416-114.06/2008,2008-08-05,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69796941 KB DARUL HIKMAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,300 Mb,DSN. SUKOREJO RT.5 RW.2,SUKOREJO,Peterongan,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,-5,114,5,2
Fitria,ASRI WAHYU NINGRUM,A,Kurikulum 2013,Sehari penuh (5 h/m),SD ISLAM SABILILLAH FULL DAY SCHOOL SIDOARJO,C681DB2FC99DCBA326A2,20539873,Swasta,SD,Yayasan,13,2006-06-22,188/13/438.5.1/2020,2011-08-26,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDISLAMSABILILLAH(BOS)...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,24000,500 Mb,Perum Gading Fajar 2 Blok BI - BIII,Sepande,Sidokare,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61271,-7,112,34,9
SEPTIN FITRI NINGTYAS,Musholfa aini,C,Kurikulum 2013,-,KB PELITA BANGSA,A96AB95EB690D62A3D35,69816770,Swasta,KB,Yayasan,421.9/168/404.3.1/2010,2010-01-19,421.9/338/404.3.1/2016,2016-01-25,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816770 KB PELITA BANGSA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,50 Mb,PERUM ALAM PESONA BLOK I / 27,SIDOREJO,Sidorejo,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,61,11
PLT - Nur Kholis,Muhammad Lukman Ari Sandi,B,Kurikulum 2013,Pagi,SD NEGERI PAMOTAN,9E9C4E61DCA6B9E8C12D,20501621,Negeri,SD,Pemerintah Daerah,238.80.06,1985-05-10,188/634/438.1.1.3/2018,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIPAMOTAN...,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,2199,10 Mb,Pamotan,PAMOTAN KECAMATAN PORONG,Pamotan,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,7,2
PLT - Umi Mahmudah S.Pd.I,Siti Juwariyah Asma Ulfa,B,Kurikulum 2013,-,KB DARUS SALAM,7A340177E4B23E1A4F4F,69918308,Swasta,KB,Yayasan,421.1/0062/416.101.PLS-SB,2014-07-22,421.1/0062/416.101.PLS-SB,2014-07-22,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918308 KB DARUS SALAM,Bersedia Menerima,-,Belum Bersertifikat,PLN,1500,300 Mb,Dusun Tunggulmoro,Tunggul Moro,Kutoporong,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,-5,114,2,2
M. Lis Haryanto,Eka Mustika Elyaningtyas,A,Kurikulum 2013,Sehari penuh (5 h/m),SD ISLAM SARI BUMI,28C8DA518797196BD9F3,60702938,Swasta,SD,Yayasan,421.2/1817/404.3.1/2011,2011-06-07,421.2/1817/404.3.1/2011,2011-06-07,Tidak ada,BRI Syariah,cabang,Ahmad Sya`i & Ahmad Roqib,Tidak Bersedia Menrima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,105000,500 Mb,JL.RAYA LINGKAR TIMUR KM 06,Bluru Kidul,Bluru Kidul,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61233,-7,112,0,0
,,,,-,KB PERMATA BUNDA,BFF5835B8894F6BF4906,69938953,Swasta,KB,Yayasan,421.9/2994/404.3.1/2010,2010-10-11,421.9/945/404.3.1/2016,2016-02-29,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69938953 KB PERMATA BUNDA,-,-,-,-,,,PESONA PERMATA UNGU BLOK X 26-30,DONGOL,Tempel,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,0,0,1,6
PLT - Sayyidatul Uyun,FARIT DIAN KURNIAWATI,A,Kurikulum 2013,Pagi,SD NEGERI PESAWAHAN,0631D56935A6848CBB8A,20501454,Negeri,SD,Pemerintah Daerah,,1959-12-31,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PORONG...,SDNEGERIPESAWAHAN...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,30 Mb,Pesawahan,Pesawahan,PESAWAHAN,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,0,0
Zujuk Khafidotul Umroh,Suprapti,,Kurikulum 2013,-,KB DHARMA WANITA SALEN,22A2094B026B517B7CFA,69918258,Swasta,KB,Yayasan,421.1/0115/416.101.PLS-SB,2014-11-28,421.1/180 / 416-115.3 /2023,2023-03-31,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918258 KB DHRMA WANITA SALEN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Dusun Salen,salen,Salen,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,6,5
Kurnia Fuji Astutik,Muhammad Ali Machfud,A,Kurikulum 2013,Sehari penuh (5 h/m),SD ISLAM TERPADU INSAN KAMIL,E1FC4BAA108B8B1C307F,20537037,Swasta,SD,Yayasan,642.2/423/404.3.14/2006,2006-07-15,188/1812/438.5.1/2020,2020-10-07,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDITINSANKAMIL(BOS)...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,26000,300 Mb,Jl Pecantingan RT 12 RW 4,Sekardangan,Sekardangan,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61215,-7,112,12,4
,,,,-,KB PERMATA HATI,B34D8CF745D9D7A856DA,69816852,Swasta,KB,Yayasan,421.9/4571/404.31/2013,2013-11-25,421.9/4571/404.31/2013,2013-11-25,"F,H,K",BPD JAWA TIMUR,SIDOARJO,69816852 KB PERMATA HATI,-,-,-,-,,,JAGALAN TENGAH NO. 276 RT 14 RW 03 KRIAN,Jagalan Tengah,Krian,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,0,0,14,3
Nur Kholis,M syaiful Hakim,B,Kurikulum 2013,Pagi,SD NEGERI PLUMBON II,12CCD0AA8F66739D593D,20501463,Negeri,SD,Pemerintah Daerah,,1980-03-01,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIPLUMBONII...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Plumbon,PLUMBON,Plumbon,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,1,1
Yeni Ambarwati,REYNA VANDITA CAHYANI,,Kurikulum 2013,-,KB HIDAYATUL MUBTADIIN,FEBA80C2B4A618550967,69918299,Swasta,KB,Lainnya,421.1/1145/KB/416-101/2017,2017-06-16,421.1/1145/KB//416-101/2017,2017-06-16,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918299 KB HDYTL MUBTADIIN,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,40 Mb,Dusun Sumbertebu,GLONGGONGAN,Sumbertebu,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,-7,112,26,7
M. Lazim,Fahrul Ardiansyah,A,Kurikulum 2013,-,SD ISLAM WAHID HASYIM,AC52D216CA55AC2E31E9,20539953,Swasta,SD,Yayasan,K-15/CXIII/17998,1958-04-30,188.4/4385/438.5.1/2022,2022-10-27,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDSISLAMWAHIDHASYIM(BOS)...,Bersedia Menerima,-,Belum Bersertifikat,PLN,10400,50 Mb,Jl. Jogoyudho No.81 Plipir,plipir,Sekardangan,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61215,-7,112,8,3
SITI MA'UNAH,Fathul muiz,,Kurikulum 2013,Pagi,KB PUTRA BAHRUL ULUM,CC029E9C9947795DB40E,69880569,Swasta,KB,Yayasan,421.9/3200/404.3.1/2013,2013-08-27,421.9/4176/404.3.1/2016,2016-09-29,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69880569 KB PUTRA BAHRUL ULUM,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,5 Mb,Dsn Luwung Rt 01 Rw 03,Luwung,Sidomojo,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,1,3
Sayyidatul Uyun,Endang Retnowati.S.Pd,A,Kurikulum 2013,Pagi,SD NEGERI PORONG,6570DCAFDC8DFDB63543,20501472,Negeri,SD,Pemerintah Daerah,15/07/1972,1972-07-15,471/398/438.7.1.3/2021,2021-09-22,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIPORONG...,Bersedia Menerima,Pagi,9001:2000,PLN,3500,3 Mb,Porong,Porong,Porong,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,3,3
wahyuni,NUR RISA FEBRIANTI MAGHFIRO,C,Kurikulum 2013,-,KB HIDAYATUS SIBYAN,D9E38EF435B568FF65B3,69918269,Swasta,KB,Yayasan,421.1/0018/416.101.PLS-SB,2015-01-29,421.1/0018/416.101.PLS-SB,2015-01-29,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918269 KB HIDAYATUS SIBYAN,Bersedia Menerima,-,9001:2008,PLN,450,3 Mb,Dusun Melaten,Mlaten,Mojotamping,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,-5,114,26,7
Laurencia Agustina,Stevanus Girindra Anang Adenansi,A,Kurikulum 2013,-,SD KATOLIK SANTA MARIA 2,D2B35E9C21475C0BF331,20537036,Swasta,SD,Yayasan,426.1/5847/404.314/2002,2005-05-29,421.2/866/404.3.1/2015,2015-03-06,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  SIDOARJO...,SDKATOLIKSANTAMARIAII...,Bersedia Menerima,-,Belum Bersertifikat,PLN,6600,100 Mb,Perum Citra Fajar Golf,GEBANG,Gebang,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61216,-7,112,0,0
Ida Choirunnisa,MUSFIROTUL KHABIBI,A,Kurikulum 2013,-,KB SABILUL ULUM KIDS,11D762A7AEF2C637E4FD,69940251,Swasta,KB,Yayasan,421.9/989/404.3.1/2016,2016-03-02,421.9/989/404.3.1/2016,2016-03-02,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69940251 KB SABILUL ULUM KIDS,Bersedia Menerima,-,9001:2000,PLN,1800,Tidak Ada,Jl. KH. Sahlan No. 05,ponokawan,Ponokawan,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,1,1
Mutaslimah,NUR KHASANAH,B,Kurikulum 2013,-,KB KUNCUP MELATI,D6CC1C6553E0A8E387A9,69918253,Swasta,KB,Yayasan,421.1/0063/416.101.PLS-SB,2015-07-22,421.1/0063/416.101.PLS-SB,2014-07-22,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918253 KB KUNCUP MELATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Dusun Sumberbendo RT. 11 RW. 03,Sumberbendo,Sumbertebu,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,11,3
"PLT - Abdul Jadid Mahfudi, S.pd",NUR AFIDATUR RAHMA,B,Kurikulum 2013,Kombinasi,SD NEGERI WUNUT I,93F1BC7F02B5D7AAB55E,20501893,Negeri,SD,Pemerintah Daerah,,1910-01-01,-,1910-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIWUNUTI...,Bersedia Menerima,Kombinasi,9001:2008,PLN,4400,20 Mb,Jalan Sumbermulyo,Kesamben,WUNUT,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,14,3
Isidora Iva Handayani,INDI EKA HELMINAWATI,A,Kurikulum 2013,Sehari penuh (5 h/m),SD KATOLIK UNTUNG SUROPATI 1,2857C2BEC6C50EE5350A,20539951,Swasta,SD,Yayasan,17033/YG/I.IV/SK.2020,2020-06-16,188/804/438.5.1/2019,2019-08-30,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDKATOLIKUNTUNGSUROPATII...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,41600,100 Mb,Jl. Monginsidi 31,,Sidoklumpuk,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61218,-7,112,9,3
R ALBERTINE SULISTYOWATI,Skolastika Leni Pambur,,Kurikulum 2013,-,KB SANTA THERESIA,CDABAC63DCAAEE780804,69816847,Swasta,KB,Yayasan,,,421.9/2237/404.3.1/2012,,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816847 KB SANTA THERESIA,Bersedia Menerima,-,Belum Bersertifikat,PLN,1800,300 Mb,JL. KI HAJAR DEWANTARA 35,NGINGAS TIMUR,KRIAN,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,0,0,3,7
NI' AMAH,Lelly Eka Lusiyanti,B,Kurikulum 2013,-,KB KUNCUP ZAHRO,144D6D5F3F241DEBD1E5,69918255,Swasta,KB,Lainnya,421.1/0116/416.101.PLS-SB,2014-11-28,421.1/0116/416.101.PLS-SB,2014-11-28,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918255 KB KUNCUP ZAHROH,Bersedia Menerima,-,9001:2000,PLN,450,30 Mb,Dusun Gusten,Gusten,Ngastemi,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,5,1
Akhmad Wahyudi,Abdul Haqqi,A,Kurikulum 2013,Pagi,SD NEGERI WUNUT II,292DDFE090A4AC303B03,20501906,Negeri,SD,Pemerintah Daerah,54/VII/404.721.19/1990,1976-01-01,54/VII/404.721.19/1990,1976-01-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG SIDOARJO...,SDNEGERIWUNUT2...,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,4377,30 Mb,Jln. Sumber Mulyo,Wunut,WUNUT,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,1,1
Wiyati Handayani,Yuliati,A,Kurikulum 2013,-,SD KRISTEN PETRA 12,62704889E493E02D14E9,20539938,Swasta,SD,Yayasan,110 a/A/P/Y/83,1983-07-18,188/1925/438.5.1/2020,2020-11-09,Tidak ada,-,-,-,Tidak Bersedia Menrima,-,Belum Bersertifikat,PLN,345000,100 Mb,Jalan Untung Suropati 27-A,Sidoklumpuk,Sidoklumpuk,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61218,-7,112,0,0
RINI RAHMAWATI,EVA RUSDIANAH,B,Kurikulum 2013,Pagi,KB SUKSES KREATIF,B3677C87A74D8DA0F5E4,69816754,Swasta,KB,Yayasan,421/4541/4043.14/2005,2005-09-16,421.1/321/438.5.1/2021,2021-09-16,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816754 KB SUKSES KREATIF,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,DUKUH MOJOSANTREN RT. 10 RW.03,MOJOSANTREN,Kemasan,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,10,3
AJENG CANDRA PUSPITA,INDAH MAYANG ALIFFIAH,,Kurikulum 2013,-,KB LENTERA HATI,EE03E5E639DF775A3069,69918250,Swasta,KB,Lainnya,421.1/0118/416.101.PLS-SB,2014-11-28,421.1/573/416-115.3/2022,2022-10-06,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69918250 KB LENTERA HATI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,Dusun Pudakpulo,PULONITI,Puloniti,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,6,3
PLT - DWI UTOMO WAHYU JATMIKO,CINDY SHINTA AYU,B,Kurikulum 2013,-,SD KRISTEN TARUNA RAJAWALI,BBE87F4229A8C6470CE7,69978462,Swasta,SD,Yayasan,02.01/PP.MBQ/SK/I/2016,2016-01-01,188/18/438.5.1/2018,2018-01-24,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG PORONG...,SDHAFIDZAL-QUR'ANPORONG...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,30 Mb,Dsn. Gempol Sampurno RT 03 RW 04 Kelurahan Porong,gempol sampurno,Porong,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,3,4
Muh.aliyul Himam,SD HAFIDZ AL QURAN,B,Kurikulum 2013,Pagi,SD HAFIDZ AL QURAN,DC889252A35D8BEFEF03,69952192,Swasta,SD,Yayasan,421.2/3831/404.3.1/2016,2016-09-07,188/12/438.5.1/2020,2020-08-10,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  SIDOARJO...,SDKTARUNARAJAWALI...,Bersedia Menerima,-,Belum Bersertifikat,PLN,5000,300 Mb,JL.DIPONEGORO 16,Sidokumpul,Sidokumpul,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61212,-7,112,1,1
LINA MUTIASARI,Zuliana,A,Kurikulum 2013,Pagi,KB. DARUL HIKMAH,8906494EA266789C67E1,69816830,Swasta,KB,Yayasan,421-9/238/404.3.14/2003,2003-10-02,421.1/177/438.5.1/2020,2014-10-01,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816830 KB DARUL HIKMAH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,30 Mb,MOJOSANTREN RT 09 RW 03,Mojosantren,Kemasan,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,0,0,9,3
ENDANG NUR SUMIAWATI,,,Kurikulum 2013,-,KB MAMBAUL HIKMAH,910263D2EB2D083A096A,69980034,Swasta,KB,Yayasan,188/0099/416-101/2018,2018-08-09,421.1/028/416-115.3/2023,2023-01-17,Tidak ada,BPD JAWA TIMUR,CAPEM JAYANEGARA,69980034 KB MAMBAUL HIKMAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,50 Mb,DS. NGROWO KEC. BANGSAL KAB. MOJOKERTO,PENDOWO,Ngrowo,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,11,3
Arif Sumardi,Khoirul Anam,A,Kurikulum 2013,Pagi,SD KEMALA BHAYANGKARI 10,D31563ECBC88AAFA782C,20501901,Swasta,SD,Yayasan,SKEP/36/VIII/65,1965-08-01,188/1893/404.5.1/2020,2020-11-03,Tidak ada,BANK JATIM,SIDOARJO,SD KEMALA BHAYANGKARI 10,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,16000,100 Mb,Jl. Bhayangkari No.36-b Porong,Porong,Porong,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,2,5
Siti Maryam,Yuli Maulidiyah,A,Kurikulum 2013,Pagi,SD LELY,0AF81350FD3F27B1BB1C,20539876,Swasta,SD,Yayasan,5,1967-08-08,421.2/778/404.3.1/2012,2012-03-12,Tidak ada,BANK JATIM,cabang,SDS LELY,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,1 Mb,Jl. Jaksa Agung R. Soeprapto No. 15 A,SIDOKLUMPUK,Sidoklumpuk,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61218,-7,112,0,0
LIA NURIL LATHIFAH,Irma rohma putri musliman,,Kurikulum 2013,-,PG HIDAYATUL ULUM,7574373A85B7208FF666,69952375,Swasta,KB,Yayasan,421.9/3.122/404.3.1/2015,2015-08-12,421.1/312/438.5.1/2021,2021-04-23,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69952375 PG HIDAYATUL ULUM,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,30 Mb,Jl. Pelayaran Dusun Dongol RT 02 RW 02,dongol,Tempel,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-5,114,2,2
Kusnaini,RIJALUD DAKWAH,A,Kurikulum 2013,-,SD MUHAMMADIYAH 5 PORONG,01D6007C4931D5114395,20539880,Swasta,SD,Yayasan,E1/406-II/1978,1938-04-30,188.4/1638/438.5.1/2022,2022-05-10,Tidak ada,Bank Jatim,Sidoarjo,SD Muhammadiyah 5 Porong,Bersedia Menerima,-,Proses Sertifikasi,PLN,16000,100 Mb,Jl. Raya Lajuk ( Timur Pom Bensin ),Pojok - Lajuk,Lajuk,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,0,0
Moh. Saifullah Rochim,Iqbal Helmi Risyad,A,Kurikulum 2013,Sehari penuh (5 h/m),SD MUHAMMADIYAH 1 PUCANGANOM SIDOARJO,53B99B33FADE70B02EB4,20551763,Swasta,SD,Yayasan,1188/I-02/JTM-64/1978,1964-01-08,188/02/438.5.1/2020,2020-03-24,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  SIDOARJO...,SDSMUHAMMADIYAHI(BOS)...,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,25000,100 Mb,Jl. Raden Patah 91 F,Serujo,Pucanganom,Kec. Sidoarjo,Kab. Sidoarjo,Prov. Jawa Timur,61217,-7,112,11,2
"SRI UTAMI, S.Pd","Siti Al-Mukarromah,S.Pd.I",,Kurikulum 2013,-,KB MIFTAHUL ULUM,412F3C6EB48F52D6842E,70030707,Swasta,KB,Yayasan,421.1/356/416-115.3/2022,2022-06-10,421.1/356/416-115.3/2022,2022-06-10,Tidak ada,,,,Bersedia Menerima,-,Belum Bersertifikat,PLN,400,3 Mb,Dsn. Kedunguneng RT. 01 RW. 01,Kedunguneng,Kedunguneng,Kec. Bangsal,Kab. Mojokerto,Prov. Jawa Timur,61381,0,0,1,1
Dra. ELLYA AGUSTINI RAHAYU,PG KASIH BUNDA,,Kurikulum 2013,-,PG KASIH BUNDA,46D21DF2F33598A1E04A,69816772,Swasta,KB,Yayasan,421.9/2967/404.3.1/2012,2012-09-17,421.9/3871/404.3.1/2015,2015-09-25,Tidak ada,BPD JAWA TIMUR,SIDOARJO,69816772 PG KASIH BUNDA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,10 Mb,KEBOHARAN RT 03 RW 01,boharan,Keboharan,Kec. Krian,Kab. Sidoarjo,Prov. Jawa Timur,61262,-7,112,3,1
ALI YUSRON MUBAROK,"SAMSURIONO, S.Pd",A,Kurikulum 2013,-,SD TAMAN PENDIDIKAN ISLAM PORONG,87E50585ED9BF6FF4694,20501899,Swasta,SD,Yayasan,41,1976-01-07,nomor : 188.4/2653/438.5.1/2022,2022-07-13,Tidak ada,BANK JATIM,SIDOARJO,SD TAMAN PENDIDIKAN ISLAM,Bersedia Menerima,-,Belum Bersertifikat,PLN,32999,40 Mb,Jl Pesantren 176 Porong,PESANTREN,Porong,Kec. Porong,Kab. Sidoarjo,Prov. Jawa Timur,61274,-7,112,2,2
